Date_UTC,SML,SMU,SMR
2001-11-22 21:35:00,-210,142,-10.0
2001-11-22 21:36:00,-249,134,-10.7
2001-11-22 21:37:00,-238,127,-11.0
2001-11-22 21:38:00,-204,117,-11.1
2001-11-22 21:39:00,-184,106,-11.2
2001-11-22 21:40:00,-183,111,-11.2
2001-11-22 21:41:00,-202,115,-11.2
2001-11-22 21:42:00,-202,131,-11.1
2001-11-22 21:43:00,-177,140,-11.0
2001-11-22 21:44:00,-175,145,-11.0
2001-11-22 21:45:00,-169,150,-11.3
2001-11-22 21:46:00,-162,152,-11.7
2001-11-22 21:47:00,-153,147,-11.4
2001-11-22 21:48:00,-149,145,-11.3
2001-11-22 21:49:00,-152,147,-11.4
2001-11-22 21:50:00,-158,127,-11.8
2001-11-22 21:51:00,-157,126,-11.9
2001-11-22 21:52:00,-158,132,-12.1
2001-11-22 21:53:00,-154,129,-12.2
2001-11-22 21:54:00,-156,118,-12.3
2001-11-22 21:55:00,-167,110,-12.2
2001-11-22 21:56:00,-179,100,-12.2
2001-11-22 21:57:00,-186,94,-12.3
2001-11-22 21:58:00,-181,104,-12.0
2001-11-22 21:59:00,-168,102,-12.1
2001-11-22 22:00:00,-159,102,-12.3
2001-11-22 22:01:00,-153,101,-12.5
2001-11-22 22:02:00,-151,100,-12.2
2001-11-22 22:03:00,-171,91,-12.0
2001-11-22 22:04:00,-176,89,-11.8
2001-11-22 22:05:00,-192,86,-11.9
2001-11-22 22:06:00,-205,93,-11.8
2001-11-22 22:07:00,-218,104,-11.7
2001-11-22 22:08:00,-226,100,-11.4
2001-11-22 22:09:00,-262,96,-11.1
2001-11-22 22:10:00,-277,99,-10.9
2001-11-22 22:11:00,-288,103,-10.7
2001-11-22 22:12:00,-273,108,-10.6
2001-11-22 22:13:00,-284,112,-10.6
2001-11-22 22:14:00,-263,114,-10.6
2001-11-22 22:15:00,-265,115,-10.8
2001-11-22 22:16:00,-249,116,-11.0
2001-11-22 22:17:00,-252,122,-11.6
2001-11-22 22:18:00,-252,125,-12.0
2001-11-22 22:19:00,-223,121,-12.1
2001-11-22 22:20:00,-217,120,-12.1
2001-11-22 22:21:00,-214,120,-12.3
2001-11-22 22:22:00,-209,119,-12.6
2001-11-22 22:23:00,-200,118,-12.6
2001-11-22 22:24:00,-183,141,-11.6
2001-11-22 22:25:00,-181,163,-11.1
2001-11-22 22:26:00,-177,193,-11.2
2001-11-22 22:27:00,-177,196,-10.4
2001-11-22 22:28:00,-188,206,-10.6
2001-11-22 22:29:00,-193,213,-10.3
2001-11-22 22:30:00,-192,218,-10.1
2001-11-22 22:31:00,-189,214,-9.5
2001-11-22 22:32:00,-172,210,-9.3
2001-11-22 22:33:00,-161,183,-9.4
2001-11-22 22:34:00,-168,172,-9.5
2001-11-22 22:35:00,-176,162,-9.8
2001-11-22 22:36:00,-183,156,-9.9
2001-11-22 22:37:00,-188,155,-10.1
2001-11-22 22:38:00,-200,151,-10.4
2001-11-22 22:39:00,-204,147,-10.8
2001-11-22 22:40:00,-210,158,-10.9
2001-11-22 22:41:00,-209,157,-11.1
2001-11-22 22:42:00,-206,141,-11.3
2001-11-22 22:43:00,-197,139,-11.9
2001-11-22 22:44:00,-186,134,-12.3
2001-11-22 22:45:00,-192,131,-12.5
2001-11-22 22:46:00,-193,126,-12.5
2001-11-22 22:47:00,-188,127,-12.6
2001-11-22 22:48:00,-182,131,-12.8
2001-11-22 22:49:00,-172,126,-13.1
2001-11-22 22:50:00,-167,132,-13.2
2001-11-22 22:51:00,-172,162,-13.1
2001-11-22 22:52:00,-171,175,-13.0
2001-11-22 22:53:00,-174,161,-13.0
2001-11-22 22:54:00,-168,120,-12.9
2001-11-22 22:55:00,-169,110,-12.9
2001-11-22 22:56:00,-182,104,-12.8
2001-11-22 22:57:00,-184,104,-12.8
2001-11-22 22:58:00,-189,103,-12.8
2001-11-22 22:59:00,-195,101,-12.6
2001-11-22 23:00:00,-179,101,-12.4
2001-11-22 23:01:00,-166,102,-12.3
2001-11-22 23:02:00,-159,102,-12.2
2001-11-22 23:03:00,-154,97,-12.3
2001-11-22 23:04:00,-152,91,-12.2
2001-11-22 23:05:00,-159,89,-12.1
2001-11-22 23:06:00,-162,90,-11.9
2001-11-22 23:07:00,-158,92,-11.6
2001-11-22 23:08:00,-147,92,-11.4
2001-11-22 23:09:00,-136,93,-10.6
2001-11-22 23:10:00,-113,90,-10.4
2001-11-22 23:11:00,-104,94,-10.4
2001-11-22 23:12:00,-104,102,-10.2
2001-11-22 23:13:00,-106,112,-10.1
2001-11-22 23:14:00,-116,119,-9.7
2001-11-22 23:15:00,-125,112,-9.6
2001-11-22 23:16:00,-133,112,-9.6
2001-11-22 23:17:00,-145,119,-9.5
2001-11-22 23:18:00,-152,119,-9.5
2001-11-22 23:19:00,-159,115,-9.5
2001-11-22 23:20:00,-154,110,-9.6
2001-11-22 23:21:00,-150,115,-9.8
2001-11-22 23:22:00,-139,115,-9.9
2001-11-22 23:23:00,-142,115,-9.9
2001-11-22 23:24:00,-149,115,-10.0
2001-11-22 23:25:00,-148,117,-10.0
2001-11-22 23:26:00,-142,116,-9.8
2001-11-22 23:27:00,-144,116,-10.6
2001-11-22 23:28:00,-158,116,-10.8
2001-11-22 23:29:00,-175,118,-10.4
2001-11-22 23:30:00,-193,115,-10.2
2001-11-22 23:31:00,-194,116,-10.1
2001-11-22 23:32:00,-190,117,-10.2
2001-11-22 23:33:00,-188,120,-9.9
2001-11-22 23:34:00,-185,124,-9.6
2001-11-22 23:35:00,-172,125,-9.7
2001-11-22 23:36:00,-175,130,-9.1
2001-11-22 23:37:00,-174,130,-9.1
2001-11-22 23:38:00,-183,129,-9.1
2001-11-22 23:39:00,-194,131,-9.2
2001-11-22 23:40:00,-202,133,-9.2
2001-11-22 23:41:00,-212,134,-9.2
2001-11-22 23:42:00,-207,137,-9.0
2001-11-22 23:43:00,-197,146,-9.0
2001-11-22 23:44:00,-188,154,-9.1
2001-11-22 23:45:00,-183,158,-9.0
2001-11-22 23:46:00,-175,160,-8.9
2001-11-22 23:47:00,-171,164,-9.3
2001-11-22 23:48:00,-165,170,-9.6
2001-11-22 23:49:00,-166,179,-9.6
2001-11-22 23:50:00,-164,186,-9.6
2001-11-22 23:51:00,-154,196,-9.6
2001-11-22 23:52:00,-141,207,-9.7
2001-11-22 23:53:00,-133,214,-9.6
2001-11-22 23:54:00,-131,214,-9.6
2001-11-22 23:55:00,-131,214,-9.7
2001-11-22 23:56:00,-126,212,-9.8
2001-11-22 23:57:00,-122,209,-10.1
2001-11-22 23:58:00,-123,204,-10.2
2001-11-22 23:59:00,-120,202,-10.6
2001-11-23 00:00:00,-117,203,-10.7
2001-11-23 00:01:00,-115,201,-10.8
2001-11-23 00:02:00,-111,197,-11.1
2001-11-23 00:03:00,-110,199,-11.0
2001-11-23 00:04:00,-108,198,-11.0
2001-11-23 00:05:00,-112,195,-11.1
2001-11-23 00:06:00,-112,192,-11.3
2001-11-23 00:07:00,-109,190,-11.4
2001-11-23 00:08:00,-103,193,-11.5
2001-11-23 00:09:00,-99,192,-11.6
2001-11-23 00:10:00,-92,194,-11.7
2001-11-23 00:11:00,-86,197,-11.9
2001-11-23 00:12:00,-80,196,-12.1
2001-11-23 00:13:00,-79,193,-12.2
2001-11-23 00:14:00,-88,192,-12.2
2001-11-23 00:15:00,-96,193,-12.1
2001-11-23 00:16:00,-98,191,-11.8
2001-11-23 00:17:00,-100,190,-12.0
2001-11-23 00:18:00,-99,192,-12.6
2001-11-23 00:19:00,-99,194,-12.9
2001-11-23 00:20:00,-101,197,-12.9
2001-11-23 00:21:00,-106,193,-13.2
2001-11-23 00:22:00,-105,190,-13.5
2001-11-23 00:23:00,-104,188,-13.8
2001-11-23 00:24:00,-105,190,-14.0
2001-11-23 00:25:00,-106,196,-14.3
2001-11-23 00:26:00,-106,197,-14.5
2001-11-23 00:27:00,-102,193,-14.6
2001-11-23 00:28:00,-99,185,-14.9
2001-11-23 00:29:00,-97,179,-15.0
2001-11-23 00:30:00,-101,174,-15.2
2001-11-23 00:31:00,-128,167,-15.2
2001-11-23 00:32:00,-126,165,-15.1
2001-11-23 00:33:00,-104,165,-14.7
2001-11-23 00:34:00,-95,164,-14.8
2001-11-23 00:35:00,-93,166,-14.9
2001-11-23 00:36:00,-91,163,-15.0
2001-11-23 00:37:00,-87,163,-14.9
2001-11-23 00:38:00,-82,164,-14.8
2001-11-23 00:39:00,-79,160,-14.6
2001-11-23 00:40:00,-82,153,-14.3
2001-11-23 00:41:00,-87,146,-13.8
2001-11-23 00:42:00,-93,146,-13.6
2001-11-23 00:43:00,-98,151,-13.4
2001-11-23 00:44:00,-102,157,-13.5
2001-11-23 00:45:00,-113,164,-13.4
2001-11-23 00:46:00,-137,160,-13.4
2001-11-23 00:47:00,-171,153,-13.3
2001-11-23 00:48:00,-253,135,-13.3
2001-11-23 00:49:00,-278,126,-13.7
2001-11-23 00:50:00,-242,131,-14.0
2001-11-23 00:51:00,-216,141,-14.4
2001-11-23 00:52:00,-218,143,-15.0
2001-11-23 00:53:00,-222,139,-15.6
2001-11-23 00:54:00,-218,140,-15.9
2001-11-23 00:55:00,-206,140,-16.3
2001-11-23 00:56:00,-176,137,-16.8
2001-11-23 00:57:00,-142,140,-17.4
2001-11-23 00:58:00,-120,138,-17.7
2001-11-23 00:59:00,-117,124,-17.6
2001-11-23 01:00:00,-106,109,-17.3
2001-11-23 01:01:00,-93,108,-17.0
2001-11-23 01:02:00,-90,108,-16.9
2001-11-23 01:03:00,-81,105,-16.9
2001-11-23 01:04:00,-81,105,-16.8
2001-11-23 01:05:00,-73,107,-17.1
2001-11-23 01:06:00,-70,106,-17.1
2001-11-23 01:07:00,-76,114,-16.8
2001-11-23 01:08:00,-82,118,-16.4
2001-11-23 01:09:00,-87,107,-15.9
2001-11-23 01:10:00,-101,116,-15.1
2001-11-23 01:11:00,-114,104,-14.7
2001-11-23 01:12:00,-119,101,-14.6
2001-11-23 01:13:00,-115,105,-15.0
2001-11-23 01:14:00,-121,106,-15.3
2001-11-23 01:15:00,-122,108,-15.4
2001-11-23 01:16:00,-119,106,-15.6
2001-11-23 01:17:00,-121,97,-16.0
2001-11-23 01:18:00,-111,85,-16.5
2001-11-23 01:19:00,-97,93,-16.8
2001-11-23 01:20:00,-85,93,-17.3
2001-11-23 01:21:00,-75,94,-17.9
2001-11-23 01:22:00,-66,89,-18.0
2001-11-23 01:23:00,-61,89,-18.4
2001-11-23 01:24:00,-63,92,-19.1
2001-11-23 01:25:00,-63,90,-19.5
2001-11-23 01:26:00,-58,85,-20.1
2001-11-23 01:27:00,-52,82,-20.5
2001-11-23 01:28:00,-57,74,-20.6
2001-11-23 01:29:00,-59,75,-20.6
2001-11-23 01:30:00,-60,74,-20.2
2001-11-23 01:31:00,-54,68,-19.9
2001-11-23 01:32:00,-47,81,-19.4
2001-11-23 01:33:00,-51,92,-19.0
2001-11-23 01:34:00,-55,94,-18.6
2001-11-23 01:35:00,-56,90,-18.4
2001-11-23 01:36:00,-60,97,-18.1
2001-11-23 01:37:00,-61,103,-18.0
2001-11-23 01:38:00,-64,105,-18.0
2001-11-23 01:39:00,-64,106,-17.8
2001-11-23 01:40:00,-63,101,-17.7
2001-11-23 01:41:00,-64,98,-17.6
2001-11-23 01:42:00,-68,96,-17.9
2001-11-23 01:43:00,-72,93,-18.0
2001-11-23 01:44:00,-75,90,-18.5
2001-11-23 01:45:00,-79,91,-18.6
2001-11-23 01:46:00,-77,96,-19.2
2001-11-23 01:47:00,-78,100,-19.7
2001-11-23 01:48:00,-80,108,-20.1
2001-11-23 01:49:00,-82,114,-20.3
2001-11-23 01:50:00,-78,118,-20.8
2001-11-23 01:51:00,-78,119,-21.2
2001-11-23 01:52:00,-84,119,-21.6
2001-11-23 01:53:00,-88,113,-21.8
2001-11-23 01:54:00,-97,113,-21.8
2001-11-23 01:55:00,-102,106,-21.9
2001-11-23 01:56:00,-108,97,-22.0
2001-11-23 01:57:00,-118,94,-21.9
2001-11-23 01:58:00,-113,89,-21.6
2001-11-23 01:59:00,-105,85,-21.5
2001-11-23 02:00:00,-98,79,-21.6
2001-11-23 02:01:00,-96,71,-21.4
2001-11-23 02:02:00,-96,71,-21.2
2001-11-23 02:03:00,-99,76,-20.5
2001-11-23 02:04:00,-102,79,-19.7
2001-11-23 02:05:00,-109,73,-18.9
2001-11-23 02:06:00,-104,66,-18.5
2001-11-23 02:07:00,-92,82,-18.3
2001-11-23 02:08:00,-91,84,-18.3
2001-11-23 02:09:00,-103,77,-18.3
2001-11-23 02:10:00,-113,72,-18.6
2001-11-23 02:11:00,-116,71,-18.6
2001-11-23 02:12:00,-112,73,-18.1
2001-11-23 02:13:00,-100,86,-18.0
2001-11-23 02:14:00,-100,86,-18.2
2001-11-23 02:15:00,-100,91,-18.7
2001-11-23 02:16:00,-96,101,-19.1
2001-11-23 02:17:00,-96,105,-19.5
2001-11-23 02:18:00,-87,103,-19.8
2001-11-23 02:19:00,-80,96,-20.1
2001-11-23 02:20:00,-76,96,-20.3
2001-11-23 02:21:00,-71,96,-20.3
2001-11-23 02:22:00,-66,86,-20.3
2001-11-23 02:23:00,-64,88,-20.2
2001-11-23 02:24:00,-58,83,-20.1
2001-11-23 02:25:00,-56,85,-19.9
2001-11-23 02:26:00,-51,91,-19.7
2001-11-23 02:27:00,-51,95,-19.4
2001-11-23 02:28:00,-47,91,-19.2
2001-11-23 02:29:00,-52,96,-19.0
2001-11-23 02:30:00,-55,90,-18.8
2001-11-23 02:31:00,-55,91,-18.6
2001-11-23 02:32:00,-50,100,-18.5
2001-11-23 02:33:00,-44,100,-18.3
2001-11-23 02:34:00,-45,107,-18.2
2001-11-23 02:35:00,-50,104,-18.1
2001-11-23 02:36:00,-49,97,-18.1
2001-11-23 02:37:00,-52,115,-17.8
2001-11-23 02:38:00,-59,135,-17.4
2001-11-23 02:39:00,-58,154,-16.9
2001-11-23 02:40:00,-67,170,-16.4
2001-11-23 02:41:00,-70,162,-16.1
2001-11-23 02:42:00,-75,153,-15.9
2001-11-23 02:43:00,-78,158,-15.7
2001-11-23 02:44:00,-76,162,-15.7
2001-11-23 02:45:00,-78,161,-15.4
2001-11-23 02:46:00,-75,162,-15.4
2001-11-23 02:47:00,-74,156,-15.3
2001-11-23 02:48:00,-79,151,-15.1
2001-11-23 02:49:00,-76,145,-15.1
2001-11-23 02:50:00,-74,148,-15.3
2001-11-23 02:51:00,-72,125,-15.3
2001-11-23 02:52:00,-66,133,-15.3
2001-11-23 02:53:00,-59,156,-15.4
2001-11-23 02:54:00,-51,156,-15.5
2001-11-23 02:55:00,-48,129,-15.5
2001-11-23 02:56:00,-47,117,-15.8
2001-11-23 02:57:00,-41,139,-15.7
2001-11-23 02:58:00,-40,162,-15.6
2001-11-23 02:59:00,-40,169,-15.5
2001-11-23 03:00:00,-41,158,-15.4
2001-11-23 03:01:00,-40,132,-15.2
2001-11-23 03:02:00,-39,139,-15.2
2001-11-23 03:03:00,-39,157,-15.3
2001-11-23 03:04:00,-31,165,-15.2
2001-11-23 03:05:00,-30,165,-15.0
2001-11-23 03:06:00,-32,164,-14.9
2001-11-23 03:07:00,-40,160,-14.9
2001-11-23 03:08:00,-46,159,-15.0
2001-11-23 03:09:00,-33,174,-15.0
2001-11-23 03:10:00,-35,184,-15.3
2001-11-23 03:11:00,-43,178,-15.3
2001-11-23 03:12:00,-54,170,-15.2
2001-11-23 03:13:00,-51,168,-15.2
2001-11-23 03:14:00,-50,171,-15.2
2001-11-23 03:15:00,-57,164,-15.2
2001-11-23 03:16:00,-59,154,-15.2
2001-11-23 03:17:00,-62,134,-15.3
2001-11-23 03:18:00,-61,142,-15.3
2001-11-23 03:19:00,-54,147,-15.2
2001-11-23 03:20:00,-48,145,-15.1
2001-11-23 03:21:00,-53,149,-15.0
2001-11-23 03:22:00,-48,151,-14.8
2001-11-23 03:23:00,-43,141,-14.7
2001-11-23 03:24:00,-42,130,-14.6
2001-11-23 03:25:00,-37,133,-14.5
2001-11-23 03:26:00,-34,142,-14.5
2001-11-23 03:27:00,-32,149,-14.5
2001-11-23 03:28:00,-33,150,-14.6
2001-11-23 03:29:00,-33,152,-14.7
2001-11-23 03:30:00,-34,138,-14.8
2001-11-23 03:31:00,-35,121,-14.9
2001-11-23 03:32:00,-39,112,-15.1
2001-11-23 03:33:00,-46,105,-15.2
2001-11-23 03:34:00,-51,97,-15.2
2001-11-23 03:35:00,-54,95,-15.4
2001-11-23 03:36:00,-48,98,-15.4
2001-11-23 03:37:00,-39,107,-15.6
2001-11-23 03:38:00,-39,117,-15.8
2001-11-23 03:39:00,-41,123,-15.6
2001-11-23 03:40:00,-44,123,-15.8
2001-11-23 03:41:00,-44,117,-15.7
2001-11-23 03:42:00,-41,121,-15.5
2001-11-23 03:43:00,-37,114,-15.6
2001-11-23 03:44:00,-36,108,-15.6
2001-11-23 03:45:00,-39,111,-15.5
2001-11-23 03:46:00,-41,112,-15.4
2001-11-23 03:47:00,-40,119,-15.1
2001-11-23 03:48:00,-39,123,-14.9
2001-11-23 03:49:00,-40,136,-14.4
2001-11-23 03:50:00,-40,150,-14.3
2001-11-23 03:51:00,-37,154,-14.2
2001-11-23 03:52:00,-34,147,-13.8
2001-11-23 03:53:00,-37,138,-13.5
2001-11-23 03:54:00,-39,149,-13.0
2001-11-23 03:55:00,-35,163,-12.9
2001-11-23 03:56:00,-35,169,-12.4
2001-11-23 03:57:00,-36,161,-12.1
2001-11-23 03:58:00,-37,142,-11.7
2001-11-23 03:59:00,-35,132,-11.0
2001-11-23 04:00:00,-35,129,-10.4
2001-11-23 04:01:00,-36,140,-9.9
2001-11-23 04:02:00,-37,146,-9.9
2001-11-23 04:03:00,-37,149,-9.8
2001-11-23 04:04:00,-37,143,-9.7
2001-11-23 04:05:00,-37,134,-9.5
2001-11-23 04:06:00,-43,133,-9.3
2001-11-23 04:07:00,-55,137,-9.2
2001-11-23 04:08:00,-77,143,-9.3
2001-11-23 04:09:00,-100,142,-9.5
2001-11-23 04:10:00,-121,145,-9.5
2001-11-23 04:11:00,-137,144,-9.7
2001-11-23 04:12:00,-159,144,-9.9
2001-11-23 04:13:00,-155,152,-10.0
2001-11-23 04:14:00,-146,152,-10.0
2001-11-23 04:15:00,-135,152,-10.3
2001-11-23 04:16:00,-132,142,-10.5
2001-11-23 04:17:00,-139,132,-10.5
2001-11-23 04:18:00,-132,134,-10.4
2001-11-23 04:19:00,-104,133,-10.5
2001-11-23 04:20:00,-85,127,-10.2
2001-11-23 04:21:00,-77,126,-10.3
2001-11-23 04:22:00,-67,124,-10.2
2001-11-23 04:23:00,-60,132,-10.2
2001-11-23 04:24:00,-58,145,-10.2
2001-11-23 04:25:00,-58,153,-10.2
2001-11-23 04:26:00,-53,158,-10.2
2001-11-23 04:27:00,-54,169,-10.1
2001-11-23 04:28:00,-52,168,-10.0
2001-11-23 04:29:00,-53,164,-9.9
2001-11-23 04:30:00,-60,153,-9.9
2001-11-23 04:31:00,-64,139,-9.7
2001-11-23 04:32:00,-70,125,-9.6
2001-11-23 04:33:00,-71,121,-9.2
2001-11-23 04:34:00,-67,131,-9.0
2001-11-23 04:35:00,-62,138,-9.0
2001-11-23 04:36:00,-59,139,-9.2
2001-11-23 04:37:00,-55,146,-9.4
2001-11-23 04:38:00,-52,148,-9.7
2001-11-23 04:39:00,-49,144,-9.8
2001-11-23 04:40:00,-48,145,-10.0
2001-11-23 04:41:00,-49,140,-10.3
2001-11-23 04:42:00,-47,136,-10.4
2001-11-23 04:43:00,-40,120,-10.4
2001-11-23 04:44:00,-36,112,-10.4
2001-11-23 04:45:00,-50,90,-10.3
2001-11-23 04:46:00,-65,79,-10.0
2001-11-23 04:47:00,-74,74,-9.8
2001-11-23 04:48:00,-81,81,-9.8
2001-11-23 04:49:00,-98,93,-9.1
2001-11-23 04:50:00,-125,100,-9.1
2001-11-23 04:51:00,-141,106,-8.9
2001-11-23 04:52:00,-156,108,-8.8
2001-11-23 04:53:00,-167,107,-8.7
2001-11-23 04:54:00,-163,116,-8.9
2001-11-23 04:55:00,-164,116,-9.1
2001-11-23 04:56:00,-175,116,-9.1
2001-11-23 04:57:00,-178,134,-8.9
2001-11-23 04:58:00,-171,129,-8.9
2001-11-23 04:59:00,-138,123,-9.0
2001-11-23 05:00:00,-161,117,-9.0
2001-11-23 05:01:00,-189,113,-8.8
2001-11-23 05:02:00,-227,120,-8.9
2001-11-23 05:03:00,-210,128,-9.2
2001-11-23 05:04:00,-199,117,-9.2
2001-11-23 05:05:00,-166,123,-9.4
2001-11-23 05:06:00,-212,137,-9.2
2001-11-23 05:07:00,-290,128,-9.3
2001-11-23 05:08:00,-325,124,-9.5
2001-11-23 05:09:00,-291,110,-9.8
2001-11-23 05:10:00,-310,95,-10.0
2001-11-23 05:11:00,-315,96,-10.1
2001-11-23 05:12:00,-273,105,-10.0
2001-11-23 05:13:00,-251,120,-9.9
2001-11-23 05:14:00,-240,138,-9.8
2001-11-23 05:15:00,-238,153,-9.7
2001-11-23 05:16:00,-280,160,-9.8
2001-11-23 05:17:00,-326,162,-10.2
2001-11-23 05:18:00,-257,177,-10.3
2001-11-23 05:19:00,-204,187,-10.6
2001-11-23 05:20:00,-203,188,-10.9
2001-11-23 05:21:00,-199,177,-11.1
2001-11-23 05:22:00,-193,161,-11.5
2001-11-23 05:23:00,-189,146,-11.9
2001-11-23 05:24:00,-186,136,-12.2
2001-11-23 05:25:00,-194,138,-12.4
2001-11-23 05:26:00,-208,139,-12.6
2001-11-23 05:27:00,-215,143,-12.7
2001-11-23 05:28:00,-218,148,-12.7
2001-11-23 05:29:00,-222,145,-12.6
2001-11-23 05:30:00,-225,142,-12.5
2001-11-23 05:31:00,-218,138,-12.6
2001-11-23 05:32:00,-216,140,-12.7
2001-11-23 05:33:00,-222,135,-12.6
2001-11-23 05:34:00,-230,127,-12.6
2001-11-23 05:35:00,-232,119,-12.7
2001-11-23 05:36:00,-233,113,-12.9
2001-11-23 05:37:00,-234,102,-13.4
2001-11-23 05:38:00,-251,105,-13.6
2001-11-23 05:39:00,-265,116,-13.7
2001-11-23 05:40:00,-342,110,-13.8
2001-11-23 05:41:00,-405,97,-13.8
2001-11-23 05:42:00,-378,89,-13.9
2001-11-23 05:43:00,-344,97,-14.2
2001-11-23 05:44:00,-372,125,-14.2
2001-11-23 05:45:00,-400,147,-14.5
2001-11-23 05:46:00,-338,164,-14.6
2001-11-23 05:47:00,-284,175,-14.7
2001-11-23 05:48:00,-286,168,-14.6
2001-11-23 05:49:00,-259,144,-14.3
2001-11-23 05:50:00,-268,120,-14.2
2001-11-23 05:51:00,-302,98,-14.3
2001-11-23 05:52:00,-236,101,-14.6
2001-11-23 05:53:00,-234,130,-15.1
2001-11-23 05:54:00,-204,157,-15.3
2001-11-23 05:55:00,-213,168,-15.4
2001-11-23 05:56:00,-241,192,-15.5
2001-11-23 05:57:00,-281,207,-15.6
2001-11-23 05:58:00,-330,193,-15.5
2001-11-23 05:59:00,-305,170,-15.5
2001-11-23 06:00:00,-244,161,-15.8
2001-11-23 06:01:00,-228,153,-15.6
2001-11-23 06:02:00,-291,130,-15.4
2001-11-23 06:03:00,-312,114,-15.4
2001-11-23 06:04:00,-269,112,-15.2
2001-11-23 06:05:00,-295,102,-15.1
2001-11-23 06:06:00,-336,102,-14.8
2001-11-23 06:07:00,-353,116,-14.4
2001-11-23 06:08:00,-376,119,-13.5
2001-11-23 06:09:00,-350,136,-13.2
2001-11-23 06:10:00,-338,147,-12.8
2001-11-23 06:11:00,-303,135,-12.4
2001-11-23 06:12:00,-250,128,-12.2
2001-11-23 06:13:00,-248,129,-11.9
2001-11-23 06:14:00,-245,130,-11.7
2001-11-23 06:15:00,-239,130,-11.9
2001-11-23 06:16:00,-235,135,-12.2
2001-11-23 06:17:00,-247,144,-12.6
2001-11-23 06:18:00,-222,144,-13.0
2001-11-23 06:19:00,-226,133,-12.8
2001-11-23 06:20:00,-234,127,-12.9
2001-11-23 06:21:00,-279,138,-12.6
2001-11-23 06:22:00,-323,140,-12.6
2001-11-23 06:23:00,-340,133,-12.4
2001-11-23 06:24:00,-315,134,-12.4
2001-11-23 06:25:00,-324,136,-12.6
2001-11-23 06:26:00,-337,134,-12.9
2001-11-23 06:27:00,-337,130,-12.9
2001-11-23 06:28:00,-319,125,-13.3
2001-11-23 06:29:00,-280,114,-13.4
2001-11-23 06:30:00,-250,115,-13.7
2001-11-23 06:31:00,-324,114,-13.9
2001-11-23 06:32:00,-318,110,-14.2
2001-11-23 06:33:00,-228,102,-14.1
2001-11-23 06:34:00,-217,121,-14.2
2001-11-23 06:35:00,-213,131,-14.2
2001-11-23 06:36:00,-199,137,-14.5
2001-11-23 06:37:00,-194,149,-14.5
2001-11-23 06:38:00,-205,137,-14.5
2001-11-23 06:39:00,-196,129,-14.6
2001-11-23 06:40:00,-168,120,-14.6
2001-11-23 06:41:00,-161,123,-14.3
2001-11-23 06:42:00,-164,124,-14.2
2001-11-23 06:43:00,-230,122,-14.1
2001-11-23 06:44:00,-257,117,-14.1
2001-11-23 06:45:00,-233,113,-13.9
2001-11-23 06:46:00,-216,109,-13.7
2001-11-23 06:47:00,-257,97,-13.4
2001-11-23 06:48:00,-260,104,-13.2
2001-11-23 06:49:00,-183,110,-13.2
2001-11-23 06:50:00,-175,115,-13.0
2001-11-23 06:51:00,-168,121,-12.7
2001-11-23 06:52:00,-245,128,-12.6
2001-11-23 06:53:00,-267,128,-12.4
2001-11-23 06:54:00,-245,140,-12.1
2001-11-23 06:55:00,-190,155,-12.0
2001-11-23 06:56:00,-160,167,-11.8
2001-11-23 06:57:00,-185,165,-11.6
2001-11-23 06:58:00,-202,155,-11.4
2001-11-23 06:59:00,-252,147,-11.7
2001-11-23 07:00:00,-269,140,-11.7
2001-11-23 07:01:00,-241,127,-11.7
2001-11-23 07:02:00,-183,120,-11.5
2001-11-23 07:03:00,-149,115,-11.4
2001-11-23 07:04:00,-190,116,-11.2
2001-11-23 07:05:00,-203,114,-10.9
2001-11-23 07:06:00,-193,115,-10.6
2001-11-23 07:07:00,-177,114,-10.1
2001-11-23 07:08:00,-189,109,-10.1
2001-11-23 07:09:00,-188,108,-9.9
2001-11-23 07:10:00,-183,107,-9.8
2001-11-23 07:11:00,-205,108,-9.8
2001-11-23 07:12:00,-216,117,-9.8
2001-11-23 07:13:00,-224,128,-9.5
2001-11-23 07:14:00,-220,139,-8.9
2001-11-23 07:15:00,-193,141,-8.7
2001-11-23 07:16:00,-167,139,-8.3
2001-11-23 07:17:00,-126,142,-8.0
2001-11-23 07:18:00,-111,145,-7.7
2001-11-23 07:19:00,-140,145,-7.0
2001-11-23 07:20:00,-149,141,-6.3
2001-11-23 07:21:00,-138,130,-5.9
2001-11-23 07:22:00,-125,112,-5.7
2001-11-23 07:23:00,-118,100,-5.5
2001-11-23 07:24:00,-127,107,-5.4
2001-11-23 07:25:00,-152,102,-5.4
2001-11-23 07:26:00,-160,88,-5.2
2001-11-23 07:27:00,-163,75,-5.5
2001-11-23 07:28:00,-160,74,-5.3
2001-11-23 07:29:00,-145,71,-5.0
2001-11-23 07:30:00,-157,71,-5.4
2001-11-23 07:31:00,-182,71,-5.7
2001-11-23 07:32:00,-171,69,-6.1
2001-11-23 07:33:00,-183,69,-6.7
2001-11-23 07:34:00,-194,68,-7.0
2001-11-23 07:35:00,-197,65,-7.2
2001-11-23 07:36:00,-195,62,-6.8
2001-11-23 07:37:00,-189,70,-6.6
2001-11-23 07:38:00,-173,85,-5.8
2001-11-23 07:39:00,-165,96,-5.6
2001-11-23 07:40:00,-175,102,-5.5
